,Rating,Title,Review,Review_Date
263,5.0,So far so good.,"Well capable phone for day to day tasks with minimum lag. Battery and fast charging is a complete game changer, no more charging phones all night. Decent main camera with average wide angle camera, just ignore the macro camera. Doesn't feel like a premium OnePlus phone with missing defining feature like alert slider(though I rarely feel its need). This is just the initial impression, only time will tell how it performs in the future.",14 May 2022
264,2.0,Charging,i bought OnePlus mobile 12 gb ram and 256 gb rom of Sierra black andOnePlus says 1% to 100% of charge takes Just 17 mins but when I charge it takes 20% to 94% is 26 mins and how it will be charge in 17 mins,21 May 2022
265,5.0,Nice phone on this price range.,I exchange my older one plus phone and get this one Plus 10R. Good experience. Happy to buy this.,13 May 2022
266,1.0,Cheating on varient,Oppo Varient phone,10 June 2022
267,5.0,Good phone with best battery back up . Phone charging take max 40mins from 0 to 100%.,Battery back up excellent . 80watts charger does brilliant job.  30-40mins the phone gets fully charged.Sound output is little low.  Camera good but not best. Display good but not best .  May be future software updates will take care of this issue.4.4 ratings,15 May 2022
268,4.0,Excellent camera but bad battery life.,Value for money. And very good camera. Loved the pictures taken. But the battery life has been disappointing. Won't come for full 1 day. There is quick drainout.,29 May 2022
269,5.0,Good phone with great processor or charging speed .like a rocket,"Very good phone with a good camera , processor, charging speed like a rocket",10 May 2022
270,3.0,Finger printsensor needs an upgrade,Finger print sensor isn't smart enough to analyse the parts and put it together to get a complete finger print.Otherwise it's a decent phone for this is price rangeNeed a S/W Upgrade,15 May 2022
271,4.0,Average phone.,I have been using one plus mobile for last 8 years. I was expecting better features on this latest 10 model. Over all the phone has similar pace and usability like 6 or 6T.,21 May 2022
272,1.0,Iski sim pin nahi aayi h sir,Ok,10 June 2022
273,5.0,One plus 10R,"The media could not be loaded.
                



 I saw this Mobile.I bought this mobileEnd of Review",26 May 2022
274,1.0,Camera is not upto the mark,Camera quality is not upto the mark especially front camera,13 May 2022
275,5.0,Nice camera with good battery life,"Good quality1.Very smooth with work life2.Smooth touch as expected with one plus3.Light weight4.No heating issues5.Sony camera are still enough6.For office purpose, its too good with heavy applicationsDemarit1.Battery life2.If display on HD mode with high refresh rate, it takes too much battery life",17 June 2022
276,4.0,1st day review,*I noticed phone getting moderate heat at outdoor and after charge .*Camera not too satisfied but not bad*I don't seen any bugs or issues faced.Overall it's worth for 37k with discount and don't buy 150watt variant...not advisable,14 May 2022
277,1.0,Waste of money,Display quality very bad. Screen looks yellowish in colour. It hurts eyes. Also USB file transfer very slow..,11 June 2022
278,5.0,OnePlus True premium Look phone,5dys Review.. BACK CAMERA 9 /10. FRONT CAMERA 8/10. Battery 10/10. Performance 10/10. OVERALL 9/10.  GOOD PREMIUM PHONE ONEPLUS 10R...,16 May 2022
279,3.0,Camera was soo bad,"The phone camera was soo disappointing. It is not like 1+, it's like OPPO... phone...When I video call using WhatsApp or insta the camera itself turns into blur mode...I tried settings but it didn't work.",9 June 2022
280,5.0,Good phone for a budget of under 45 k,I am using OnePlus for last 5 years . And after using the phone for one month i have no complain super smooth recommending people to buy if u want a good gaming experience under 45 k and a good camera,21 May 2022
281,5.0,Awsm,Charging ⭐⭐⭐⭐⭐Camera⭐⭐⭐⭐⭐,14 May 2022
282,5.0,Different but amazing!,"Been using for a month. I was skeptical after I read some bad reviews on how one plus copied a different phone but honestly, I took my chance and I am loving it. The battery is amazing, great camera and performance is smooth as well. I love love love the phone. Instead of depending on reviews, purchase this piece and enjoy.",28 May 2022
283,1.0,One plus destroyed his name...,One plus destroyed his name....the phone quality just like opp dont go 4 it,24 May 2022
284,1.0,"Unable to access Outlook, The Intune Company Portal has problem.","Unable to access Outlook, on OnePlus 10R. problem in device settings. The Intune Company Portal has a problem. Earlier I had a OnePlus Nord which was compatible.",17 June 2022
285,4.0,This phone have some problem.,You can’t close all the tabs in one go.  It will show you an error- “Your System is now in optimal condition”I trying reaching out to Customer Centre but again there is no response.,3 June 2022
286,1.0,Not recommended,Worst phone.its not worth 39k...phone is hanging too much..turns off in between usage.camera is not too good..,20 May 2022
287,2.0,Good,Battery backup is not good it drains faste .. camera is good also heating issue is there ..,15 May 2022
288,1.0,No more one plus ...no more a premium phone ...time to change,No more a flagship phone ...waste of money,17 June 2022
289,5.0,Excellent & Sturdy phone,"Excellent phone, charges quickly, battery backup too good. Very sturdy, easy to use, good features.",5 June 2022
290,5.0,Awasome Phone,"Superb battery life, clear pixels & fast charging.Overall performance is satisfactory & good.",15 June 2022
291,4.0,Its beautiful oneplus 10r,"Looks perfectOnly size of the fone is too bigIt must be under 6""Otherwise looks 90%Camera we can compare with appleProcessor is also goodPrice matches the device",15 May 2022
292,4.0,Decent Buy,Great charging speed. Decent battery. Can easily last almost 1.5 days at times. Good camera. Sound output is weak and not good enough for the price this commands. That's the only con I've come across so far.,4 June 2022
293,5.0,Best product,An awesome Mobile you should go for it. Thank you OnePlus.,11 May 2022
294,5.0,Loved it,"Two weeks into use, and this is my first one plus..trust me for anyone who is switching to one plus for the first time you are gonna love it... Am already using it for two weeks now the camera is brilliant. Phone doesn't hang.. it's bit heavy..but looks very classy",28 May 2022
295,4.0,Loved the phone,"The phone is good. Works decently. Charging is also very very fast. Played games like Apex Legends etc, all were running smoothly.",19 June 2022
296,1.0,Camera,Camera quality not goot at night...worst experience,6 June 2022
297,4.0,Classy phone,The first impression of the phone is wow😍 battery backup is all gud. Fast charging is quite impressive. Camera quality is ok okIn overall I love the phone. Will advise you to definitely purchase it if you are thinking of a classy phone with every feature in it,30 May 2022
298,4.0,Nice,"I disliked the slider that they removed and notification light. Rest all good, nice quality phone, nice camera, charging speed is love.. M",19 May 2022
299,4.0,Good phone at minimal price !!,Nice model. It heats up while charging though.,13 May 2022
300,5.0,Nice look best performance with 2 days battery backup,Best performance mobile I am using OnePlus mobile from 5 Year's but OnePlus 10R  model best performance wise with 2 days battery backup,14 June 2022
301,5.0,Excellent phone,"Best phone, battery is awesome, of course if you play games batter will drain like all phone, else battey is very good. Very good speed, supr fast charging.",13 June 2022
302,5.0,Very smooth,"Good looking, smooth, one plus users will love it.",11 May 2022
303,1.0,Battery draining too fast. Alexa inbuilt doesn't work sometime.,Battery performance is poor and Alexa in built doesn't work,7 June 2022
304,5.0,Overall Good Phone,"Pros : 15min rapid charge , 12GB RAM & 256 ROM, bright good screen & colors , camera etcCons: No SD storage option",28 May 2022
305,5.0,It's good,In looks awesome. Lighter in weight than older versions. Camera and new cam options are fun. The same one+ features into a new look. Give a 10 for the look and camera,31 May 2022
306,1.0,System is hanging,While we r using multiple apps phone is hangingMain  problem for this phoneSorryPls don't select this,30 May 2022
307,2.0,Looks is Good product is Very Bad,Feeling sorry for myself by trusting one plus  it was my favourite !!! Not any more 🥺😡Worst phone ever 😡🤬🤬🤬🤬🤬🤬,6 June 2022
308,1.0,Never donot trust amazon,Never trust amazon my mobile was slowing down when I am playing game but the technician will say mobile is fine do not trust pleae,30 May 2022
309,5.0,Oneplus 10R,"I am using this phone from last one month. It's great phone. No heating issue even you are playing BGMI for more than 3 hour continue, Battery is good, camera also is good, display is awesome and for me Design is superb.",2 June 2022
310,1.0,Not value for money,"Cell phone have network issue ,as well as slow.And front camera quality is very very poor.",20 May 2022
311,3.0,Dont buy if you are looking for a quality camera,Never expected camera quality to be soo horrible from a one plus phone.Camera of cheaper phones are far better than this.,21 June 2022
312,3.0,Disappointed,Disappointed .... camera is not good,12 June 2022
313,5.0,One + hottie📱,"The media could not be loaded.
                



 Chrgng 15min full charge,camera quality good, best features nyc mobile",19 May 2022
314,5.0,The best phone in this segment,"The media could not be loaded.
                



 Battery and camera kept the legacy of one+",16 June 2022
315,1.0,MY PHONE NOT TAKING CHARGING,"maine apna phone aaj hi start kiya, morning charge kiya 90% tak charge hua or me 40% aane par dubara se charging kar rha hoon to bo charging nhi le rha hai....kya ho sakta hai pls suggest kare....THANKYOU",19 June 2022
316,5.0,Good one plus 10R,Smudge appearing,18 May 2022
317,1.0,You can not talk even 2 minutes continuously without voice disruption.,Call voice is noisy,12 June 2022
318,1.0,The battery runs very quickly,Battery drain issue,12 June 2022
319,1.0,Mony vestige,Battery,9 June 2022
320,4.0,Superb Phone and quality...,Superb Phone and quality...Camera 8/10Quality 9/10Processor 9/10Charging 9/10,27 May 2022
321,5.0,Good charger,Nice phone,9 June 2022
322,2.0,Over heating issue,Over heating issue,10 June 2022
323,4.0,Tremendous mobile,One of the best OnePlus mobiles i have ever used...love this truely...,15 May 2022
324,5.0,Good buy.... Value for money,Fan of OnePlus and it's awesome...10R you beauty,25 May 2022
325,5.0,Good buy in 37k,Pros:- Everything Good except some cons.Cons:- UI similar to my previous Realme ColourOS. Camera is not like One plus fame.,3 June 2022
326,4.0,Very hight price,Good but better to buy 9R,3 June 2022
327,5.0,Best phone in OnePlus.....,"Excellent phone in OnePlus ...best battery back up 5000 mah,super fast charging, processor is monster....best one to buy...",5 June 2022
328,5.0,Good,Excellent,5 June 2022
329,5.0,Value for money,In short I will say that it is the best phone,12 June 2022
330,5.0,Ultimate one. Full pesaa vasul item.,Bole to Jhakkaassssss.,15 May 2022
331,3.0,Price is more considering features,Price kept very high considering features. Should priced around 25000/- to 30000/-. Only fast charging helps us.,12 June 2022
332,1.0,The worst phone I have ever seen in oneplus,is totally bad mobile design is worst. Worst of money,21 May 2022
333,5.0,The phone is performing far better than expectations.,Everything about the phone is top notch. Must buy for those looking for the phone in this price range.,4 June 2022
334,5.0,Perfect mobile for Professional,No complaints about this….okay for me….and for my business….no issue with camera…and design…,22 May 2022
335,5.0,More value for money,Very good,19 June 2022
336,5.0,Nice,Value for Money,16 June 2022
337,4.0,Good,Good mid range phone. Good performance overall,28 May 2022
338,5.0,"Good Phone, But a bit oversized",Camera needs to be optimised,17 May 2022
339,5.0,One of the best phone from one plus❤️,Phone weight is the only downside of this device....feels and looks premium.camera is top notch.worthy device at 40k price tag,19 June 2022
340,5.0,Awesome,Best oneplus,12 May 2022
341,5.0,Excellent,On time delivery...phone is superb...,10 May 2022
342,2.0,Battery,"Other than the battery life, the phone is good...The battery drains almost as quick as the phone charges.",2 June 2022
343,4.0,i love this phone.,"Superb phone, But i just don't like the front camera result in day light.Other then this the phone is super good.",11 May 2022
344,5.0,Compact And Speed......!!!!!!💖❤️🔆,A Treasure 🙂......!!!!!!👍🎉💖❤️🔆🙂,10 June 2022
345,5.0,Best in budget,"I liked the camera quality , fast charging and the different modes it has inbuilt. Loved the one plus experience",12 June 2022
346,5.0,Very good phone in price of 35k,UI is so good and camera is not as expected and all other departments are so good...thq Amazon and OnePlus ♥️,27 May 2022
347,4.0,"Value for money, not bad...","Fast charging, while day battery backup",14 June 2022
348,5.0,Very nice mobile,"Smooth operation and very nice display, super performance",11 June 2022
349,4.0,Mast ahe re ghya,Mast ahe battery backup pn chan ahe camera tevda bekar ahe total oppo camera ahe,23 May 2022
350,5.0,Super speed,"Great speed , superfast charging.",17 May 2022
351,3.0,Don't bay this,West of many,16 June 2022
352,1.0,worrast  not worth 43000,not satisfy,14 May 2022
353,2.0,Worst battery life,The battery life is only 1 day and 65W charger is better than 80W,20 June 2022
354,5.0,Great one plus,Great phone…love this after one plus 7t 😍😃,5 June 2022
355,5.0,Nice,Nice,24 May 2022
356,5.0,Nice,good,19 June 2022
357,4.0,It's good phone value for money,,11 June 2022
358,5.0,As expected,It's really a amazing  as I expected  thanx Amazon oly delivery was a bit delayed,4 June 2022
359,5.0,Awsum purchase,Liked the performance,16 June 2022
360,5.0,Satisfied,Overall performance is good so far.,27 May 2022
361,5.0,Exallent superb mobile,Go for it blindly exallent no words no complaints,19 May 2022
362,3.0,Spikar,"The media could not be loaded.
                



 Kam nhi kar Raha hai",16 June 2022
363,5.0,Excellent one,value for money with complete package,16 June 2022
364,5.0,Perfect phone...slight heating problem..rest all good,Phone heats up a little bit rest all perfect about the phone,3 June 2022
365,5.0,GOOD PHONE BIT OVERPRICED THOUGH .,OVERPRICED BUT GOOD PHONE FAST CHARGING DECENT CAMERA .....,1 June 2022
366,5.0,Superb mobile ✌️✨🌟,Nice mobile 📲Happy userSoo happyBoom💥,15 May 2022
367,5.0,Fentastic mobile you can buy with out thinking,Fentastic mobile you can buy with out thinking *****,19 June 2022
368,5.0,"Good build quality, Trustable phone",Super fast charging and Amazing display. loved it.,15 May 2022
369,5.0,Brilliant phone all in one,Everything about this phone is superb,29 May 2022
370,4.0,Good,Good in use,7 June 2022
371,5.0,Money well spent,Better than all the phones in this segment,31 May 2022
372,5.0,Good,,21 May 2022
373,5.0,Worth of money,Nice one,9 June 2022
374,5.0,Go for it. Nice phone loved it,Good display / battery and performance.,14 June 2022
375,5.0,Awesome,Awesome,7 June 2022
376,5.0,Awesome phone,Awesome,9 June 2022
377,5.0,Good Looking & Performance. But headset should be filled in box.,Battery & charging is fine,6 June 2022
378,4.0,good but not the best,sound quality is not so good ....,23 May 2022
379,4.0,Overall it's good,,19 June 2022
380,2.0,Worst phone 📱,Please Don't buy OnePlus 10R phone.,19 June 2022
381,5.0,Value for money...,Super phone,28 May 2022
382,5.0,Very good mobile 👍,Charging speed like rocket,16 May 2022
383,5.0,Mobile ka baap,Thank you one plus,15 June 2022
384,5.0,Nice product,Like this product,19 May 2022
385,5.0,Good performance,Good performance,26 May 2022
386,4.0,Good product,Good product,25 May 2022
387,4.0,Loved it,Nice,7 June 2022
388,5.0,Worth,Good product,15 June 2022
389,5.0,Nice to use,Everything is good to use,20 June 2022
390,5.0,Futures are awesome 😎,Working on good condition,21 June 2022
391,5.0,I get what I want,My Life My Choice,17 June 2022
392,5.0,Nice product,Very good product,15 June 2022
393,3.0,Not so great but overall good,Not good  as expected.,16 June 2022
394,5.0,Front camera not a good quality,Average phone,18 June 2022
395,5.0,Best gadgets,Ausm mobile,12 June 2022
396,5.0,Nice phone,Nice phone,7 June 2022
397,5.0,Super ❤️😘❤️❤️❤️😘💟❤️,Asom phone,30 May 2022
398,4.0,Nice phone,Nice phone,18 May 2022
399,5.0,Good,Nice,22 June 2022
400,4.0,Good,Good,30 May 2022
401,4.0,Good,Good,28 May 2022
402,4.0,Charging is superb but I find low fps while playing games otherwise ok deal,Ok,28 May 2022
403,5.0,Nice grafic,,31 May 2022
404,4.0,Performance,,31 May 2022
405,4.0,Meet the expectation,,22 May 2022
406,5.0,Very good product..amazing sound & camera quality. Full charge in just 18 min,,18 May 2022
407,5.0,Awsome Phone! Awsome Look!,,11 May 2022
408,4.0,"Great phone, could be better","First of all not an oneplus ex user,Got it as my first one ,lot of hatred and all but bought it over 9rt.So I am going to sum up my experience after a week usage.Pros over 9rt :-1)Larger Battery(Battery drainage issue in 9rt)2)Android 12 (11 in 9rt)3)0-100 in 35 mins4) Good (not best) processor5) More stable  than  snapdragon 888 (heating issues in 888)Cons :-1)Average Camera (compared to 9rt)Maybe they will cover it up in future updates2)Plastic Frame and body (glass back and aluminium frame in 9rt)3)No alert slider(once again I would say ,I am not an ex-oneplus  user so it doesn’t bother me)So the review ends here ,At last I would say One of the best in these range.Anddd definitely a lil better than 9rt👍",19 May 2022
409,2.0,Phone is not optimized for some of the functionality buy it if you get it for 32-35k INR with offer.,"I bought this phone yesterday and over the night I used it. One thing I can say is that this phone is something which you do not want to buy even in your worst nightmares! Paying 38,999 or 43,999 for this worst phone is really one should avoid. This phone has a lot of issues which one plus has not address and the phone has not been optimized for a lot of function yet. you will find that a lot of apps are not working how they should be working on other phones. And the worst part is that when I went to return this phone to Amazon they slapped their policy on my face that we cannot take this phone back and now the curse is on you now. I am not able to configure my office outlook and MS teams on this phone because this phone has some issues which oneplus is still not able to figure out. You can check the forum for oneplus online. Also 120Hz will work only on videos and your menu of the phone but it stops working on all other apps that you download from Playstore. Battery back up is also not so good. so If you have all the black money that you earned then you can go ahead and buy this phone. Rest I just want to say all the best to you all!Edit: After using it for 3-4 days, I can say that camera quality is good. Battery is also working fine, average screen time this phone is giving is close to 6.5 hours which is not bad but could be more than 7 since it has 5000 mAh battery. Also sound quality is not so bad not so good but yes good part is it has two speakers. so yeah I can live with this phone but the price of the 12 GB Ram and 256 Gb version should have been around 32-35k INR. and at last I am giving one more start just for the screen clarity and camera.",6 June 2022
410,4.0,It's a good phone with few disappointments.,"I have been using this phone since the day it was released.It is a good phone considering:- Great display; it's bright and colours are very punchy.- Good battery life; Phone can easily last a day in normal usage with 6-7hrs of SOT.- No heating issues whatsoever; I have been reading few reviews about heating issues personally I didn't faced any. But ofcourse this also depends on so many factors like temperature at the user's location, what he/she is doing etc.- Phone feels very durable; since it has polycarbonate frame and back the phone feels sturdy. But, this may be a con for few as the phone doesn't looks premium considering the price and previous generation OnePlus devices.- Operating System is still OxygenOS with few USEFUL features from ColorOS like Sleep standby for less overnight battery drain, Optimized Night charging for long-term battery health etc. Ofcourse there are also few features which are not necessary.- 80W fast charging, just DAMN!!But ofcourse there are few disappointments:- No alert slider on a ₹40k device!!!- Looks a bit cheap considering the price. (personal opinion)- Camera performance is average I guess, not my field.Personally I couldn't find any more.- They need to work a lot more on their software and updates.There are few comments like could buy Realme's instead, ofcourse you can buy it for ads, bloatware and bulky & sh*tty UI.Also, if you have second thoughts due to MediaTek processors, then you can put your mind at ease because DM 8100-MAX is a very capable processor, it's performance is very close to SD888. In performance you won't have any issues.In the end I would say- yes I have seen the review videos on YouTube in real life it is as bad as they are making it look. If you want a premium looking phone then buy 9RT or look for any other brands but definitely you can consider this phone (atleast the base variant) for good hardware and clean fluent UI.",2 June 2022
411,1.0,Waste of Money 💰,Disgusting Camera quality of this Model provided by one plusI had already used One plus 3 and One plus 9R that was Much better than this useless model. Never ever purchase this One Waste of Money. Totally disappointed,5 June 2022
412,1.0,Don't waste your money! Go for OnePlus 9,"The phone is burning, it heats up very quickly, this is OnePlus worst phone, dosent feel premium, dosent have an alert slider for such a price. This phone the rebranding of the realme gt Neo 3 was a super fail. Go for the OnePlus 9 at the same price, with has better features and quality. Returned it on the first day, but technican never showed up twice, at last I called customer care again, they made me run tests on the device, and the delivery associate came in two days and picked up the phone",23 May 2022
413,1.0,Indian money going to china.,"There is no innovation in this phone. You are still getting Google dialer. You can't record calls without announcement. Same problem is there in oneplus 9R. Money is getting wasted. This is not value for money. Every oneplus app spies on you, even the calculator app, it has left Google far behind in spying its users.",14 June 2022
414,1.0,Avoid at all cost,"Plastic phone, no alert slider, bad software, its bad in every way possible. And oxygen has worse o its very unstable, buggy and more of colour Os port",3 June 2022
415,5.0,Perfect mobile in this price range,I use to see more negative comments in YouTube but personally I love this mobile it gives good feel when handle it really love it and the way it charge really awesome to see,3 June 2022
416,2.0,For this phone Price is very high,Camera video quality is very bad. I am not recommend to buy one plus 10 R. Service centre staff says that 10 R not for camera phone. For camera quality you need only go for Pro series. I am disappointed. Only 5 days i am using this phone. I am purchased direct from shop,22 May 2022
417,1.0,Worst one plus model ever,If you already used one plus then ..u will cry after using this worst oneplus phone ever released by company,20 May 2022
418,2.0,Worst camera,I am very disappointed with camera quality. Even 7 t was best but dis is worst in terms of camera 😭😭😭😭😭😭😭😭😭😭😭,29 May 2022
419,2.0,This is the end of OnePlus,"It's a Vivo phone rebranded as OnePlus, way too bad. Even after spending 40k you're not getting a snapdragon processor.",25 May 2022
420,3.0,Real me or OnePlus?,"This is just a rebranding of realme gt3, it's available for a cheaper price, the only difference between them is that OnePlus brand will give you Oxygen OS, rest is all same",24 May 2022
421,5.0,Nice Phone in the range,"Battery charging and backup is good. However, I feel touch is not that smooth doesn't feel like 120ghz. Otherwise phone is good with amazing charging and battery backup.",8 June 2022
422,1.0,4k 60 fps not available@ Rs 44000 Rs Pathetic Selfish Careless Company,All less than one star is for one plus for not providing required specs & compulsory features on the device at such high price shame on you one plus sucked at ur level best.,2 June 2022
423,1.0,OnePlus don't have available 65 watt adapter from 1 year,OnePlus don't have available 65 watt adapter from 1 year. If anything happens to adapter you are stuck with slow charging forever,27 May 2022
424,1.0,Worst phone at over price,"At this price camera should have more improved, this is an just an oneplus version of realme neo 3. Worst phone. There is no OIS in the camera.",30 May 2022
425,5.0,Parfact,"One plus 10r Parfact value of money mention value for money, light weight or fingerprint reader Fingerprint reader Light weight",19 May 2022
426,1.0,Please sell it as Oppo instead,Please sell it as Oppo instead. It will suit the half baked software and substandard build quality. One plus finally settled but ironically it settled for less.,21 June 2022
427,2.0,"Camera is good, battry backup is poor","Only camera is good, battry backup is poor than Redmi products, application are fast in brousing but it's not possible to use with single hand, most of the time need to use two hands to operate.",19 June 2022
428,2.0,Is there battery issue,"Is there battery issue... Drain quickly. Also, the charger fails to rapid charge within one month of purchase.  Not acceptable",14 June 2022
429,3.0,We need Alert Slider Back,Please OnePlus waale Bhaiya Alert Slider waapas mangwa do...😭😭rest all the phone is nice looks wise and performance wise 👍,14 June 2022
430,3.0,Not good,"The quality of this mobile  is not like previous OnePlus product, mobile reached too hot and battery drain too fast",8 June 2022
431,5.0,"Great phone look and feel wise, top performance too","Top notch performance and a great looking phone with a trendy colour of forest green. I like it very much, and is super fun to use. Battery charging is quite quick, so is the consumption of using a lot.",31 May 2022
432,5.0,Nice,Good mobile. Nice camera fast smooth light weight fantastic Marvell. I don't know about the mobile heating sound etc mm,23 May 2022
433,1.0,Pathetic speakers and volume... Plz donot buy this product,"Horrible speakers,, plz don't buy this product,, pathetic standards,, don't waste your money on this . They are cheating us",4 June 2022
434,1.0,"Worst phone ever don't buy,before buying it for 40K think 40 times😑","Camera quality poor/Design poor / charging fast but Battery drain very fast/Build quality poorDon't buy this, it is waste of money.",26 May 2022
435,5.0,Worth !!,Just a single con - Alert slider is missing .Rest - 5 Star ( Camera / Battery / Performance / Display / Design ),9 June 2022
436,5.0,Nice phone,Nice phone. Good option to buy in this range. Really liked using it. I Recommend to buy this good phone.,2 June 2022
437,5.0,"Best phone ever in my life, Superb battery backup.. Looking gorgeous",Really it was great experience with this Phone and having amazing things... Smooth operating system... enjoying a lot after fees used... Don't go with the negative comments... Definitely go with it ... amazing metallic body feels like I PHONE 13... thank you Amazon for fast delivery... love to much 🥰,13 June 2022
438,5.0,Beautiful Design,Awesome handset,11 May 2022
439,5.0,Awesome mobile,Charging power fastest charging ever,28 May 2022
440,1.0,Don't buy it,"After using one month I found it not value for money. Performance is not good. Display is getting stuck, msometimes not responding at all.Camera is just like other phonesSound quality I'd good",21 June 2022
441,5.0,One plus,Superb amazing phone...but one problem speakers not that good..,21 June 2022
442,1.0,Have received an old Samsung phone in a one plus 10 R order,"The media could not be loaded.
                



 This is unbelievable have received an old Samsung phone in a brand new sealed box of one plus 10 R",17 June 2022
443,5.0,Nice,All is well,20 June 2022
444,3.0,Battry life is not good-according to money,Photo quality is good but. battry is not good. Performance is very good,20 June 2022
445,5.0,Perfect,It has great finishing and  📷 quality is also good. Smoothly and fast charging 😃,23 June 2022
446,1.0,Received a Fake product,"Surprisingly, when I ordered 150W charge model, received 160W charger in the box.. Hope I got a fake product. And as everyone mentioned battery life is very poor. Not getting the IMEI numbers as well.",22 June 2022
447,5.0,Great deal @31350 (with exchange of MI A3),,19 June 2022
448,3.0,Lots of bugs,"The device has lot of bugs like1. Photos disappear from gallery after being clicked by camera2. Do not disturb gets activated automatically even though it's not scheduled.3. Battery life is 1 day compared to almost 2 days for one plus 3t i was having4. Slider is not there for setting Phone in silent , dnd etc. and that was one features i liked5. There is no headphones/earphones jack so your legacy wired phones can't be used.",22 June 2022
449,1.0,"Totally performance poor, including camera also",All of performance poor including camera also please don't buy this,22 June 2022
450,4.0,Battery is good,Sometimes it's hanging while receiving WhatsApp messages,22 June 2022
451,5.0,Very good,Ok,21 June 2022
452,5.0,Sexiest phone ever !,One plus 10 R 😍😍😍😍,22 June 2022
453,5.0,A good all round phone,"Except that the build quality is plastic ,the phone is just snappy and smooth to use ,camera feels above average and battery charges very fast ,speakers and UI feel the same as other OnePlus devices ...just that it's a new trial on the design by OP.....all other things are just the same and work really fine...no heating issues .....Mtk dimensity 8100 is butter smooth 5G chipset .......little overpriced but with 4000 icici bank discount it s a good buy",19 June 2022
454,4.0,Overall nice,After using one week I find the phone is good only bataty back-up need to be improve . Camera quality very nice feel like one plus .,21 June 2022
455,3.0,Less than expectation,"I m one plus user last 7 years,but first time i m disappointed of this model of one plus.",17 June 2022
